,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
456,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,0.578,5nzhL67GpF9szXWg5y509A,spotify:track:5nzhL67GpF9szXWg5y509A,https://api.spotify.com/v1/tracks/5nzhL67GpF9szXWg5y509A,https://api.spotify.com/v1/audio-analysis/5nzhL67GpF9szXWg5y509A,203881,4
457,0.621,0.743,3,-3.864,1,0.0738,0.281,0.0,0.411,0.581,111.454,0.743,4E6RdcCWMiHTu7zy1VTNDo,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,https://api.spotify.com/v1/tracks/4E6RdcCWMiHTu7zy1VTNDo,https://api.spotify.com/v1/audio-analysis/4E6RdcCWMiHTu7zy1VTNDo,154661,4
458,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,0.498,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4
459,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,0.622,340UVheS8z3ncW9TTUhAbc,spotify:track:340UVheS8z3ncW9TTUhAbc,https://api.spotify.com/v1/tracks/340UVheS8z3ncW9TTUhAbc,https://api.spotify.com/v1/audio-analysis/340UVheS8z3ncW9TTUhAbc,231999,4
460,0.902,0.608,11,-6.238,1,0.27,0.000456,0.0,0.0621,0.836,84.001,0.608,6VYXuUz1nYMap8gtqeIrQB,spotify:track:6VYXuUz1nYMap8gtqeIrQB,https://api.spotify.com/v1/tracks/6VYXuUz1nYMap8gtqeIrQB,https://api.spotify.com/v1/audio-analysis/6VYXuUz1nYMap8gtqeIrQB,160742,4
461,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,0.329,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
462,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,0.391,5QvBXUm5MglLJ3iBfTX2Wo,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/tracks/5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/audio-analysis/5QvBXUm5MglLJ3iBfTX2Wo,177227,4
463,0.656,0.756,2,-4.026,0,0.3,0.435,0.0,0.0934,0.645,168.031,0.756,2kkcJ8tSDV42LdWcPjy6We,spotify:track:2kkcJ8tSDV42LdWcPjy6We,https://api.spotify.com/v1/tracks/2kkcJ8tSDV42LdWcPjy6We,https://api.spotify.com/v1/audio-analysis/2kkcJ8tSDV42LdWcPjy6We,188057,4
464,0.467,0.672,10,-7.371,0,0.377,0.00559,0.243,0.607,0.0648,163.1,0.672,51RN0kzWd7xeR4th5HsEtW,spotify:track:51RN0kzWd7xeR4th5HsEtW,https://api.spotify.com/v1/tracks/51RN0kzWd7xeR4th5HsEtW,https://api.spotify.com/v1/audio-analysis/51RN0kzWd7xeR4th5HsEtW,200693,4
465,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,0.73,0fv2KH6hac06J86hBUTcSf,spotify:track:0fv2KH6hac06J86hBUTcSf,https://api.spotify.com/v1/tracks/0fv2KH6hac06J86hBUTcSf,https://api.spotify.com/v1/audio-analysis/0fv2KH6hac06J86hBUTcSf,195320,4
466,0.417,0.689,2,-8.302,0,0.178,0.575,0.0,0.496,0.505,79.568,0.689,1nXZnTALNXiPlvXotqHm66,spotify:track:1nXZnTALNXiPlvXotqHm66,https://api.spotify.com/v1/tracks/1nXZnTALNXiPlvXotqHm66,https://api.spotify.com/v1/audio-analysis/1nXZnTALNXiPlvXotqHm66,210253,4
467,0.639,0.859,9,-2.758,0,0.147,0.135,0.0,0.129,0.566,93.132,0.859,0BnTBAGmr9FtYwkZrwKhwS,spotify:track:0BnTBAGmr9FtYwkZrwKhwS,https://api.spotify.com/v1/tracks/0BnTBAGmr9FtYwkZrwKhwS,https://api.spotify.com/v1/audio-analysis/0BnTBAGmr9FtYwkZrwKhwS,221379,4
468,0.458,0.909,1,-6.553,1,0.487,0.0567,4.26e-06,0.11,0.449,118.227,0.909,6bOkaEXc5CopinGazSLokx,spotify:track:6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/tracks/6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/audio-analysis/6bOkaEXc5CopinGazSLokx,205627,4
469,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,0.605,0mjAU3yKR1QnXnHtjGJqTM,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM,158900,4
470,0.729,0.589,3,-9.871,0,0.0483,0.0361,0.0,0.305,0.349,95.065,0.589,4szQkW1CDHqbRZGltXJdd3,spotify:track:4szQkW1CDHqbRZGltXJdd3,https://api.spotify.com/v1/tracks/4szQkW1CDHqbRZGltXJdd3,https://api.spotify.com/v1/audio-analysis/4szQkW1CDHqbRZGltXJdd3,195133,4
471,0.362,0.714,9,-3.07,0,0.0835,0.269,0.0,0.21,0.309,67.4,0.714,0b6UoVjUzFyZNpHI0aAhKt,spotify:track:0b6UoVjUzFyZNpHI0aAhKt,https://api.spotify.com/v1/tracks/0b6UoVjUzFyZNpHI0aAhKt,https://api.spotify.com/v1/audio-analysis/0b6UoVjUzFyZNpHI0aAhKt,206499,4
472,0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.199,77.572,0.557,0wEC0GNF74lAqrEFZJMl1m,spotify:track:0wEC0GNF74lAqrEFZJMl1m,https://api.spotify.com/v1/tracks/0wEC0GNF74lAqrEFZJMl1m,https://api.spotify.com/v1/audio-analysis/0wEC0GNF74lAqrEFZJMl1m,179013,4
473,0.777,0.712,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,0.712,7KbF6AdprOXEEHlsq11Z6d,spotify:track:7KbF6AdprOXEEHlsq11Z6d,https://api.spotify.com/v1/tracks/7KbF6AdprOXEEHlsq11Z6d,https://api.spotify.com/v1/audio-analysis/7KbF6AdprOXEEHlsq11Z6d,175733,4
474,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,0.492,1hz7SRTGUNAtIQ46qiNv2p,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,https://api.spotify.com/v1/tracks/1hz7SRTGUNAtIQ46qiNv2p,https://api.spotify.com/v1/audio-analysis/1hz7SRTGUNAtIQ46qiNv2p,375387,4
475,0.861,0.666,8,-5.18,0,0.343,0.00218,0.0,0.272,0.853,145.041,0.666,1Hd2XLitkt1PYCWSbfF5qV,spotify:track:1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/tracks/1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/audio-analysis/1Hd2XLitkt1PYCWSbfF5qV,202625,4
476,0.351,0.956,7,-1.996,1,0.245,0.0949,0.0,0.226,0.446,83.655,0.956,6O10oTtZIZ4DkkUqyfCbrR,spotify:track:6O10oTtZIZ4DkkUqyfCbrR,https://api.spotify.com/v1/tracks/6O10oTtZIZ4DkkUqyfCbrR,https://api.spotify.com/v1/audio-analysis/6O10oTtZIZ4DkkUqyfCbrR,176875,4
477,0.216,0.497,10,-8.025,1,0.0371,0.128,2.39e-06,0.111,0.313,187.308,0.497,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/tracks/5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/audio-analysis/5TxRUOsGeWeRl3xOML59Ai,265480,3
478,0.638,0.522,8,-9.814,1,0.0932,0.352,0.0663,0.165,0.584,142.952,0.522,5A0M6B0RBSXSNWv0wcppZ9,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/tracks/5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/audio-analysis/5A0M6B0RBSXSNWv0wcppZ9,161200,4
481,0.86,0.697,1,-4.727,1,0.0718,0.102,0.0,0.159,0.586,129.978,0.697,3H9GDhVVTlmFQSmpt51qiP,spotify:track:3H9GDhVVTlmFQSmpt51qiP,https://api.spotify.com/v1/tracks/3H9GDhVVTlmFQSmpt51qiP,https://api.spotify.com/v1/audio-analysis/3H9GDhVVTlmFQSmpt51qiP,268794,4
482,0.614,0.685,10,-3.684,1,0.147,0.0133,0.0,0.313,0.61,94.9,0.685,6Dq8FZrvx9S28iyaKSwn9x,spotify:track:6Dq8FZrvx9S28iyaKSwn9x,https://api.spotify.com/v1/tracks/6Dq8FZrvx9S28iyaKSwn9x,https://api.spotify.com/v1/audio-analysis/6Dq8FZrvx9S28iyaKSwn9x,255102,4
483,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,0.856,2tOOcDDYkh0PSjr6GwPEAJ,spotify:track:2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/tracks/2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/audio-analysis/2tOOcDDYkh0PSjr6GwPEAJ,177670,4
484,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,0.946,5mpUKTdskZea0gStWzeHUZ,spotify:track:5mpUKTdskZea0gStWzeHUZ,https://api.spotify.com/v1/tracks/5mpUKTdskZea0gStWzeHUZ,https://api.spotify.com/v1/audio-analysis/5mpUKTdskZea0gStWzeHUZ,260773,4
485,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,0.895,1T8IRUJBga0JXioJZvxjBR,spotify:track:1T8IRUJBga0JXioJZvxjBR,https://api.spotify.com/v1/tracks/1T8IRUJBga0JXioJZvxjBR,https://api.spotify.com/v1/audio-analysis/1T8IRUJBga0JXioJZvxjBR,322340,4
486,0.705,0.919,8,-5.087,0,0.244,0.435,1.38e-05,0.168,0.607,134.029,0.919,1FuJKBi6XdFyf8Yzmck468,spotify:track:1FuJKBi6XdFyf8Yzmck468,https://api.spotify.com/v1/tracks/1FuJKBi6XdFyf8Yzmck468,https://api.spotify.com/v1/audio-analysis/1FuJKBi6XdFyf8Yzmck468,175922,4
487,0.906,0.596,0,-5.88,0,0.243,0.0578,0.0,0.109,0.701,144.038,0.596,0yFvWTLs3iIwDbc91noXGT,spotify:track:0yFvWTLs3iIwDbc91noXGT,https://api.spotify.com/v1/tracks/0yFvWTLs3iIwDbc91noXGT,https://api.spotify.com/v1/audio-analysis/0yFvWTLs3iIwDbc91noXGT,226846,4
488,0.675,0.852,8,-4.529,1,0.0958,0.0712,0.179,0.667,0.277,74.996,0.852,7MqL7uh6zGd8x0B9srz3r0,spotify:track:7MqL7uh6zGd8x0B9srz3r0,https://api.spotify.com/v1/tracks/7MqL7uh6zGd8x0B9srz3r0,https://api.spotify.com/v1/audio-analysis/7MqL7uh6zGd8x0B9srz3r0,173200,4
489,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,0.675,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4
490,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,0.809,6LsAAHotRLMOHfCsSfYCsz,spotify:track:6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,190800,4
491,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055,0.759,7M2tXmeS15NAzEn7ABFeBg,spotify:track:7M2tXmeS15NAzEn7ABFeBg,https://api.spotify.com/v1/tracks/7M2tXmeS15NAzEn7ABFeBg,https://api.spotify.com/v1/audio-analysis/7M2tXmeS15NAzEn7ABFeBg,245387,4
493,0.729,0.57,10,-7.047,1,0.0554,0.388,0.0,0.111,0.687,93.125,0.57,3a1Zmq0P1E6W80x8EOcVNP,spotify:track:3a1Zmq0P1E6W80x8EOcVNP,https://api.spotify.com/v1/tracks/3a1Zmq0P1E6W80x8EOcVNP,https://api.spotify.com/v1/audio-analysis/3a1Zmq0P1E6W80x8EOcVNP,178133,4
494,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,0.296,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4
495,0.499,0.532,9,-14.182,0,0.0283,0.0405,0.00896,0.152,0.761,98.382,0.532,2emP5oaNH6cwFsugIPqVau,spotify:track:2emP5oaNH6cwFsugIPqVau,https://api.spotify.com/v1/tracks/2emP5oaNH6cwFsugIPqVau,https://api.spotify.com/v1/audio-analysis/2emP5oaNH6cwFsugIPqVau,305667,4
496,0.718,0.667,9,-5.008,0,0.0551,0.169,0.0,0.0674,0.48,89.029,0.667,1SSzM044DUbVpYNNHWIhYJ,spotify:track:1SSzM044DUbVpYNNHWIhYJ,https://api.spotify.com/v1/tracks/1SSzM044DUbVpYNNHWIhYJ,https://api.spotify.com/v1/audio-analysis/1SSzM044DUbVpYNNHWIhYJ,161882,4
497,0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508,0.414,1iWHabUgUuuKLBa0TzTHfk,spotify:track:1iWHabUgUuuKLBa0TzTHfk,https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk,https://api.spotify.com/v1/audio-analysis/1iWHabUgUuuKLBa0TzTHfk,242956,4
498,0.669,0.797,9,-5.68,0,0.0624,0.259,0.0,0.199,0.552,119.865,0.797,4YhN72dRYL2Z3MsaKyT7rS,spotify:track:4YhN72dRYL2Z3MsaKyT7rS,https://api.spotify.com/v1/tracks/4YhN72dRYL2Z3MsaKyT7rS,https://api.spotify.com/v1/audio-analysis/4YhN72dRYL2Z3MsaKyT7rS,185943,4
499,0.88,0.67,2,-5.188,1,0.0429,0.299,5.08e-06,0.0677,0.142,100.995,0.67,3SZqA7rQvROJsCbUu2v0xa,spotify:track:3SZqA7rQvROJsCbUu2v0xa,https://api.spotify.com/v1/tracks/3SZqA7rQvROJsCbUu2v0xa,https://api.spotify.com/v1/audio-analysis/3SZqA7rQvROJsCbUu2v0xa,299227,4
500,0.827,0.522,7,-4.866,1,0.0845,0.163,1.19e-06,0.109,0.477,151.99,0.522,2FzgbCcszptrQpdJOr2Soi,spotify:track:2FzgbCcszptrQpdJOr2Soi,https://api.spotify.com/v1/tracks/2FzgbCcszptrQpdJOr2Soi,https://api.spotify.com/v1/audio-analysis/2FzgbCcszptrQpdJOr2Soi,265267,4
501,0.663,0.708,8,-4.154,1,0.0473,0.0337,0.0,0.0841,0.742,103.073,0.708,5Gu0PDLN4YJeW75PpBSg9p,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4
502,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,0.783,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870,4
505,0.296,0.351,6,-9.538,1,0.0351,0.823,1.5e-06,0.11,0.19,177.596,0.351,15xWRPHQMeqgdkGzInx3PY,spotify:track:15xWRPHQMeqgdkGzInx3PY,https://api.spotify.com/v1/tracks/15xWRPHQMeqgdkGzInx3PY,https://api.spotify.com/v1/audio-analysis/15xWRPHQMeqgdkGzInx3PY,212720,3
506,0.747,0.825,6,-2.903,1,0.0566,0.0487,0.0,0.107,0.866,94.006,0.825,5lwVd35Zg6DJ4qibVMq99H,spotify:track:5lwVd35Zg6DJ4qibVMq99H,https://api.spotify.com/v1/tracks/5lwVd35Zg6DJ4qibVMq99H,https://api.spotify.com/v1/audio-analysis/5lwVd35Zg6DJ4qibVMq99H,219773,4
507,0.845,0.486,8,-6.473,1,0.313,0.135,0.0,0.104,0.142,77.028,0.486,4p28KkjAQ16J3yF8PQHJVg,spotify:track:4p28KkjAQ16J3yF8PQHJVg,https://api.spotify.com/v1/tracks/4p28KkjAQ16J3yF8PQHJVg,https://api.spotify.com/v1/audio-analysis/4p28KkjAQ16J3yF8PQHJVg,211933,4
508,0.712,0.891,2,-6.457,1,0.24,0.0557,0.0,0.134,0.799,170.13,0.891,3PYx9Wte3jwb48V0wArMOy,spotify:track:3PYx9Wte3jwb48V0wArMOy,https://api.spotify.com/v1/tracks/3PYx9Wte3jwb48V0wArMOy,https://api.spotify.com/v1/audio-analysis/3PYx9Wte3jwb48V0wArMOy,225920,4
509,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,0.53,6700Z4Izi8EbB6JNthU6Ma,spotify:track:6700Z4Izi8EbB6JNthU6Ma,https://api.spotify.com/v1/tracks/6700Z4Izi8EbB6JNthU6Ma,https://api.spotify.com/v1/audio-analysis/6700Z4Izi8EbB6JNthU6Ma,205687,4
510,0.715,0.872,6,-3.501,1,0.0547,0.154,0.000146,0.11,0.682,96.939,0.872,1mT47pKLXUwPYGwB91GcNz,spotify:track:1mT47pKLXUwPYGwB91GcNz,https://api.spotify.com/v1/tracks/1mT47pKLXUwPYGwB91GcNz,https://api.spotify.com/v1/audio-analysis/1mT47pKLXUwPYGwB91GcNz,212493,4
511,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,0.674,23OXdR7YuUBVWh5hSnYJau,spotify:track:23OXdR7YuUBVWh5hSnYJau,https://api.spotify.com/v1/tracks/23OXdR7YuUBVWh5hSnYJau,https://api.spotify.com/v1/audio-analysis/23OXdR7YuUBVWh5hSnYJau,324467,4
513,0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.913,0.644,4cbdPT6uaBOgOQe3fLMofl,spotify:track:4cbdPT6uaBOgOQe3fLMofl,https://api.spotify.com/v1/tracks/4cbdPT6uaBOgOQe3fLMofl,https://api.spotify.com/v1/audio-analysis/4cbdPT6uaBOgOQe3fLMofl,211267,4
514,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,0.624,5qmq61DAAOUaW8AUo8xKhh,spotify:track:5qmq61DAAOUaW8AUo8xKhh,https://api.spotify.com/v1/tracks/5qmq61DAAOUaW8AUo8xKhh,https://api.spotify.com/v1/audio-analysis/5qmq61DAAOUaW8AUo8xKhh,173325,4
515,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,0.653,44ZJ4hLD5onikKsVLQaILr,spotify:track:44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/tracks/44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/audio-analysis/44ZJ4hLD5onikKsVLQaILr,196267,4
516,0.81,0.625,11,-3.593,0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,0.625,4Q8aDd3H6LF8t4eY7So9O8,spotify:track:4Q8aDd3H6LF8t4eY7So9O8,https://api.spotify.com/v1/tracks/4Q8aDd3H6LF8t4eY7So9O8,https://api.spotify.com/v1/audio-analysis/4Q8aDd3H6LF8t4eY7So9O8,137448,4
517,0.906,0.545,11,-4.977,0,0.344,0.181,0.0,0.091,0.543,139.932,0.545,4NN6N5TxBO5k9uqu0W4gfQ,spotify:track:4NN6N5TxBO5k9uqu0W4gfQ,https://api.spotify.com/v1/tracks/4NN6N5TxBO5k9uqu0W4gfQ,https://api.spotify.com/v1/audio-analysis/4NN6N5TxBO5k9uqu0W4gfQ,186827,4
519,0.958,0.597,9,-7.092,0,0.111,0.0457,0.0,0.138,0.619,127.931,0.597,2EGtBS7Ws3ajiSkJLviFJ4,spotify:track:2EGtBS7Ws3ajiSkJLviFJ4,https://api.spotify.com/v1/tracks/2EGtBS7Ws3ajiSkJLviFJ4,https://api.spotify.com/v1/audio-analysis/2EGtBS7Ws3ajiSkJLviFJ4,180453,4
520,0.454,0.583,2,-6.596,1,0.133,0.321,1.06e-05,0.332,0.216,89.134,0.583,4SHhui9S7lFYGHXikfneGo,spotify:track:4SHhui9S7lFYGHXikfneGo,https://api.spotify.com/v1/tracks/4SHhui9S7lFYGHXikfneGo,https://api.spotify.com/v1/audio-analysis/4SHhui9S7lFYGHXikfneGo,178550,4
521,0.785,0.572,2,-7.504,1,0.123,0.0598,0.0,0.218,0.49,100.016,0.572,7mWFF4gPADjTQjC97CgFVt,spotify:track:7mWFF4gPADjTQjC97CgFVt,https://api.spotify.com/v1/tracks/7mWFF4gPADjTQjC97CgFVt,https://api.spotify.com/v1/audio-analysis/7mWFF4gPADjTQjC97CgFVt,235284,4
522,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,0.723,7Feaw9WAEREY0DUOSXJLOM,spotify:track:7Feaw9WAEREY0DUOSXJLOM,https://api.spotify.com/v1/tracks/7Feaw9WAEREY0DUOSXJLOM,https://api.spotify.com/v1/audio-analysis/7Feaw9WAEREY0DUOSXJLOM,163805,4
523,0.699,0.866,5,-2.138,0,0.0446,0.0132,0.0,0.648,0.795,132.023,0.866,60zxdAqWtdDu0vYsbXViA7,spotify:track:60zxdAqWtdDu0vYsbXViA7,https://api.spotify.com/v1/tracks/60zxdAqWtdDu0vYsbXViA7,https://api.spotify.com/v1/audio-analysis/60zxdAqWtdDu0vYsbXViA7,213886,4
524,0.534,0.893,6,-1.751,1,0.37,0.208,3.55e-05,0.059,0.625,177.586,0.893,2gflJpSvKQdh0HA4Xd7hHf,spotify:track:2gflJpSvKQdh0HA4Xd7hHf,https://api.spotify.com/v1/tracks/2gflJpSvKQdh0HA4Xd7hHf,https://api.spotify.com/v1/audio-analysis/2gflJpSvKQdh0HA4Xd7hHf,256107,4
525,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,0.833,22oEJW6r2rMb9z4IntfyEa,spotify:track:22oEJW6r2rMb9z4IntfyEa,https://api.spotify.com/v1/tracks/22oEJW6r2rMb9z4IntfyEa,https://api.spotify.com/v1/audio-analysis/22oEJW6r2rMb9z4IntfyEa,169667,4
526,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,0.662,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4
527,0.785,0.726,2,-4.209,1,0.0387,0.0739,4.01e-06,0.316,0.181,119.963,0.726,5w8wL9IpVlOerzOzOvkjvG,spotify:track:5w8wL9IpVlOerzOzOvkjvG,https://api.spotify.com/v1/tracks/5w8wL9IpVlOerzOzOvkjvG,https://api.spotify.com/v1/audio-analysis/5w8wL9IpVlOerzOzOvkjvG,248053,4
528,0.492,0.267,7,-9.25,1,0.0336,0.8,0.0,0.249,0.137,117.679,0.267,4WzhjxvLP95y7AMDy0Atwb,spotify:track:4WzhjxvLP95y7AMDy0Atwb,https://api.spotify.com/v1/tracks/4WzhjxvLP95y7AMDy0Atwb,https://api.spotify.com/v1/audio-analysis/4WzhjxvLP95y7AMDy0Atwb,227693,3
529,0.463,0.62,7,-5.647,1,0.167,0.131,0.0,0.0619,0.158,83.031,0.62,7c5h27Ju8JE5xWKTQ88KhL,spotify:track:7c5h27Ju8JE5xWKTQ88KhL,https://api.spotify.com/v1/tracks/7c5h27Ju8JE5xWKTQ88KhL,https://api.spotify.com/v1/audio-analysis/7c5h27Ju8JE5xWKTQ88KhL,202640,1
532,0.62,0.889,11,-3.785,1,0.0352,0.0163,1.86e-05,0.395,0.422,110.018,0.889,4sqABRRGU7CzcHXCyxUzFw,spotify:track:4sqABRRGU7CzcHXCyxUzFw,https://api.spotify.com/v1/tracks/4sqABRRGU7CzcHXCyxUzFw,https://api.spotify.com/v1/audio-analysis/4sqABRRGU7CzcHXCyxUzFw,205093,4
533,0.885,0.492,1,-6.015,1,0.367,0.00172,7.79e-05,0.081,0.203,156.958,0.492,6tByydPskASjm9jTPkNQq0,spotify:track:6tByydPskASjm9jTPkNQq0,https://api.spotify.com/v1/tracks/6tByydPskASjm9jTPkNQq0,https://api.spotify.com/v1/audio-analysis/6tByydPskASjm9jTPkNQq0,107147,4
534,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,0.622,59ywHNwwchG4nZJMLyxSzd,spotify:track:59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/tracks/59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/audio-analysis/59ywHNwwchG4nZJMLyxSzd,205803,4
536,0.328,0.607,2,-11.076,1,0.0315,0.319,0.0,0.765,0.395,146.539,0.607,3zJw3rugfpVrmBeDDnUYzy,spotify:track:3zJw3rugfpVrmBeDDnUYzy,https://api.spotify.com/v1/tracks/3zJw3rugfpVrmBeDDnUYzy,https://api.spotify.com/v1/audio-analysis/3zJw3rugfpVrmBeDDnUYzy,213880,3
537,0.568,0.764,5,-3.465,0,0.255,0.217,0.0,0.0931,0.625,179.985,0.764,2Xo3rLHjXfdb4avN68aQyi,spotify:track:2Xo3rLHjXfdb4avN68aQyi,https://api.spotify.com/v1/tracks/2Xo3rLHjXfdb4avN68aQyi,https://api.spotify.com/v1/audio-analysis/2Xo3rLHjXfdb4avN68aQyi,160720,4
538,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,0.705,3y3brCCecHC3Db18aIOnny,spotify:track:3y3brCCecHC3Db18aIOnny,https://api.spotify.com/v1/tracks/3y3brCCecHC3Db18aIOnny,https://api.spotify.com/v1/audio-analysis/3y3brCCecHC3Db18aIOnny,215316,4
539,0.713,0.842,6,-5.424,0,0.0984,0.0686,0.0,0.341,0.435,102.968,0.842,7LikBkHerFGZ58QHVOKp1t,spotify:track:7LikBkHerFGZ58QHVOKp1t,https://api.spotify.com/v1/tracks/7LikBkHerFGZ58QHVOKp1t,https://api.spotify.com/v1/audio-analysis/7LikBkHerFGZ58QHVOKp1t,240777,4
540,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,0.639,6uFn47ACjqYkc0jADwEdj1,spotify:track:6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,166560,4
